wall_time_iso,elapsed_s,elapsed_hhmmss,mode,run_state,temp_s1_c,temp_s2_c,side_motor,top_motor_s1,top_motor_s2,message
2026-03-09T03:49:58,28.21,00:00:28,BOTH,RUNNING,36.368,36.653,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:49:59,29.25,00:00:29,BOTH,RUNNING,36.436,36.638,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:00,30.32,00:00:30,BOTH,RUNNING,36.427,36.679,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:01,31.35,00:00:31,BOTH,RUNNING,36.454,36.612,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:02,32.39,00:00:32,BOTH,RUNNING,36.521,36.583,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:03,33.45,00:00:33,BOTH,RUNNING,36.503,36.496,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:04,34.49,00:00:34,BOTH,RUNNING,36.434,36.600,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:05,35.54,00:00:35,BOTH,RUNNING,36.465,36.575,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:06,36.60,00:00:36,BOTH,RUNNING,36.457,36.546,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:07,37.65,00:00:37,BOTH,RUNNING,36.598,36.509,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:08,38.69,00:00:38,BOTH,RUNNING,36.649,36.431,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:09,39.72,00:00:39,BOTH,RUNNING,36.513,36.491,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:10,40.76,00:00:40,BOTH,RUNNING,36.578,36.523,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:11,41.83,00:00:41,BOTH,RUNNING,36.538,36.504,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:12,42.89,00:00:42,BOTH,RUNNING,36.550,36.472,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:13,43.95,00:00:43,BOTH,RUNNING,36.539,36.498,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:14,45.00,00:00:45,BOTH,RUNNING,36.529,36.473,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:15,46.06,00:00:46,BOTH,RUNNING,36.661,36.445,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:17,47.11,00:00:47,BOTH,RUNNING,36.674,36.475,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:18,48.18,00:00:48,BOTH,RUNNING,36.696,36.449,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:19,49.25,00:00:49,BOTH,RUNNING,36.569,36.438,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:20,50.31,00:00:50,BOTH,RUNNING,36.466,36.535,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:21,51.38,00:00:51,BOTH,RUNNING,36.498,36.570,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:22,52.44,00:00:52,BOTH,RUNNING,36.469,36.594,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:23,53.49,00:00:53,BOTH,RUNNING,36.587,36.549,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:24,54.55,00:00:54,BOTH,RUNNING,36.535,36.459,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:25,55.59,00:00:55,BOTH,RUNNING,36.561,36.509,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:26,56.63,00:00:56,BOTH,RUNNING,36.656,36.518,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:27,57.70,00:00:57,BOTH,RUNNING,36.583,36.451,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:28,58.76,00:00:58,BOTH,RUNNING,36.537,36.426,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:29,59.78,00:00:59,BOTH,RUNNING,36.595,36.357,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:30,60.84,00:01:00,BOTH,RUNNING,36.578,36.314,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:31,61.92,00:01:01,BOTH,RUNNING,36.493,36.415,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:32,62.95,00:01:02,BOTH,RUNNING,36.419,36.432,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:33,63.99,00:01:03,BOTH,RUNNING,36.402,36.416,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:34,65.03,00:01:05,BOTH,RUNNING,36.416,36.443,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:35,66.08,00:01:06,BOTH,RUNNING,36.462,36.430,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:37,67.12,00:01:07,BOTH,RUNNING,36.492,36.409,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:38,68.17,00:01:08,BOTH,RUNNING,36.451,36.481,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:39,69.22,00:01:09,BOTH,RUNNING,36.451,36.617,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:40,70.29,00:01:10,BOTH,RUNNING,36.492,36.584,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:41,71.31,00:01:11,BOTH,RUNNING,36.351,36.544,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:42,72.36,00:01:12,BOTH,RUNNING,36.425,36.469,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:43,73.42,00:01:13,BOTH,RUNNING,36.525,36.405,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:44,74.48,00:01:14,BOTH,RUNNING,36.528,36.340,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:45,75.53,00:01:15,BOTH,RUNNING,36.562,36.323,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:46,76.60,00:01:16,BOTH,RUNNING,36.547,36.423,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:47,77.66,00:01:17,BOTH,RUNNING,36.457,36.489,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:48,78.73,00:01:18,BOTH,RUNNING,36.473,36.524,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:49,79.77,00:01:19,BOTH,RUNNING,36.330,36.412,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:50,80.84,00:01:20,BOTH,RUNNING,36.210,36.469,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:51,81.90,00:01:21,BOTH,RUNNING,36.352,36.506,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:52,82.95,00:01:22,BOTH,RUNNING,36.270,36.401,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:53,84.03,00:01:24,BOTH,RUNNING,36.336,36.472,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:54,85.10,00:01:25,BOTH,RUNNING,36.347,36.458,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:56,86.15,00:01:26,BOTH,RUNNING,36.312,36.487,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:57,87.20,00:01:27,BOTH,RUNNING,36.390,36.344,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:58,88.25,00:01:28,BOTH,RUNNING,36.401,36.357,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:50:59,89.31,00:01:29,BOTH,RUNNING,36.291,36.432,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:00,90.37,00:01:30,BOTH,RUNNING,36.443,36.542,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:01,91.41,00:01:31,BOTH,RUNNING,36.463,36.442,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:02,92.47,00:01:32,BOTH,RUNNING,36.547,36.582,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:03,93.53,00:01:33,BOTH,RUNNING,36.519,36.572,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:04,94.61,00:01:34,BOTH,RUNNING,36.530,36.666,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:05,95.69,00:01:35,BOTH,RUNNING,36.623,36.551,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:06,96.76,00:01:36,BOTH,RUNNING,36.650,36.634,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:07,97.83,00:01:37,BOTH,RUNNING,36.589,36.642,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:08,98.91,00:01:38,BOTH,RUNNING,36.646,36.716,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:09,99.98,00:01:39,BOTH,RUNNING,36.609,36.741,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:10,101.07,00:01:41,BOTH,RUNNING,36.527,36.717,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:12,102.12,00:01:42,BOTH,RUNNING,36.489,36.691,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:13,103.19,00:01:43,BOTH,RUNNING,36.627,36.749,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:14,104.26,00:01:44,BOTH,RUNNING,36.485,36.722,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:15,105.31,00:01:45,BOTH,RUNNING,36.492,36.692,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:16,106.36,00:01:46,BOTH,RUNNING,36.593,36.591,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:17,107.41,00:01:47,BOTH,RUNNING,36.568,36.627,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:18,108.49,00:01:48,BOTH,RUNNING,36.624,36.572,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:19,109.56,00:01:49,BOTH,RUNNING,36.591,36.492,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:20,110.63,00:01:50,BOTH,RUNNING,36.605,36.487,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:21,111.71,00:01:51,BOTH,RUNNING,36.596,36.494,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:22,112.78,00:01:52,BOTH,RUNNING,36.552,36.546,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:23,113.86,00:01:53,BOTH,RUNNING,36.493,36.530,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:24,114.91,00:01:54,BOTH,RUNNING,36.427,36.439,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:25,115.97,00:01:55,BOTH,RUNNING,36.435,36.505,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:26,117.04,00:01:57,BOTH,RUNNING,36.434,36.358,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:28,118.11,00:01:58,BOTH,RUNNING,36.475,36.302,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:29,119.17,00:01:59,BOTH,RUNNING,36.537,36.392,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:30,120.25,00:02:00,BOTH,RUNNING,36.669,36.331,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:31,121.30,00:02:01,BOTH,RUNNING,36.693,36.399,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:32,122.39,00:02:02,BOTH,RUNNING,36.621,36.473,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:33,123.46,00:02:03,BOTH,RUNNING,36.480,36.348,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:34,124.54,00:02:04,BOTH,RUNNING,36.499,36.495,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:35,125.61,00:02:05,BOTH,RUNNING,36.544,36.440,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:36,126.68,00:02:06,BOTH,RUNNING,36.551,36.341,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:37,127.74,00:02:07,BOTH,RUNNING,36.569,36.412,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:38,128.83,00:02:08,BOTH,RUNNING,36.573,36.443,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:39,129.91,00:02:09,BOTH,RUNNING,36.656,36.395,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:40,130.99,00:02:10,BOTH,RUNNING,36.625,36.395,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:41,132.07,00:02:12,BOTH,RUNNING,36.573,36.411,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:43,133.16,00:02:13,BOTH,RUNNING,36.475,36.437,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:44,134.23,00:02:14,BOTH,RUNNING,36.495,36.508,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:45,135.29,00:02:15,BOTH,RUNNING,36.574,36.498,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:46,136.38,00:02:16,BOTH,RUNNING,36.602,36.417,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:47,137.45,00:02:17,BOTH,RUNNING,36.556,36.389,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:48,138.51,00:02:18,BOTH,RUNNING,36.591,36.448,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:49,139.58,00:02:19,BOTH,RUNNING,36.570,36.582,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:50,140.67,00:02:20,BOTH,RUNNING,36.449,36.532,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:51,141.71,00:02:21,BOTH,RUNNING,36.459,36.439,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:52,142.78,00:02:22,BOTH,RUNNING,36.440,36.447,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:53,143.87,00:02:23,BOTH,RUNNING,36.421,36.417,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:54,144.93,00:02:24,BOTH,RUNNING,36.574,36.376,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:55,146.00,00:02:25,BOTH,RUNNING,36.601,36.374,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:56,147.07,00:02:27,BOTH,RUNNING,36.559,36.452,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:58,148.14,00:02:28,BOTH,RUNNING,36.592,36.366,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:51:59,149.21,00:02:29,BOTH,RUNNING,36.546,36.432,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:00,150.28,00:02:30,BOTH,RUNNING,36.542,36.410,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:01,151.37,00:02:31,BOTH,RUNNING,36.639,36.535,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:02,152.46,00:02:32,BOTH,RUNNING,36.652,36.545,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:03,153.53,00:02:33,BOTH,RUNNING,36.555,36.541,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:04,154.59,00:02:34,BOTH,RUNNING,36.513,36.539,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:05,155.67,00:02:35,BOTH,RUNNING,36.544,36.580,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:06,156.75,00:02:36,BOTH,RUNNING,36.517,36.552,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:07,157.83,00:02:37,BOTH,RUNNING,36.590,36.486,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:08,158.90,00:02:38,BOTH,RUNNING,36.437,36.443,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:09,159.97,00:02:39,BOTH,RUNNING,36.495,36.558,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:10,161.03,00:02:41,BOTH,RUNNING,36.644,36.666,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:12,162.11,00:02:42,BOTH,RUNNING,36.622,36.639,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:13,163.20,00:02:43,BOTH,RUNNING,36.686,36.675,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:14,164.27,00:02:44,BOTH,RUNNING,36.664,36.640,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:15,165.36,00:02:45,BOTH,RUNNING,36.542,36.574,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:16,166.44,00:02:46,BOTH,RUNNING,36.520,36.522,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:17,167.52,00:02:47,BOTH,RUNNING,36.566,36.527,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:18,168.59,00:02:48,BOTH,RUNNING,36.502,36.560,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:19,169.65,00:02:49,BOTH,RUNNING,36.529,36.534,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:20,170.72,00:02:50,BOTH,RUNNING,36.487,36.577,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:21,171.81,00:02:51,BOTH,RUNNING,36.389,36.628,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:22,172.87,00:02:52,BOTH,RUNNING,36.460,36.584,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:23,173.94,00:02:53,BOTH,RUNNING,36.396,36.566,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:24,175.03,00:02:55,BOTH,RUNNING,36.464,36.608,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:26,176.12,00:02:56,BOTH,RUNNING,36.602,36.617,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:27,177.18,00:02:57,BOTH,RUNNING,36.675,36.522,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:28,178.26,00:02:58,BOTH,RUNNING,36.689,36.489,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:29,179.35,00:02:59,BOTH,RUNNING,36.592,36.494,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:30,180.43,00:03:00,BOTH,RUNNING,36.565,36.504,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:31,181.51,00:03:01,BOTH,RUNNING,36.502,36.520,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:32,182.57,00:03:02,BOTH,RUNNING,36.492,36.551,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:33,183.65,00:03:03,BOTH,RUNNING,36.499,36.460,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:34,184.72,00:03:04,BOTH,RUNNING,36.543,36.332,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:35,185.80,00:03:05,BOTH,RUNNING,36.584,36.360,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:36,186.87,00:03:06,BOTH,RUNNING,36.592,36.411,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:37,187.93,00:03:07,BOTH,RUNNING,36.627,36.442,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:38,189.00,00:03:09,BOTH,RUNNING,36.707,36.536,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:39,190.06,00:03:10,BOTH,RUNNING,36.705,36.495,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:41,191.15,00:03:11,BOTH,RUNNING,36.679,36.531,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:42,192.22,00:03:12,BOTH,RUNNING,36.712,36.463,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:43,193.31,00:03:13,BOTH,RUNNING,36.607,36.325,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:44,194.40,00:03:14,BOTH,RUNNING,36.549,36.422,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:45,195.47,00:03:15,BOTH,RUNNING,36.631,36.431,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:46,196.56,00:03:16,BOTH,RUNNING,36.484,36.368,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:47,197.63,00:03:17,BOTH,RUNNING,36.415,36.325,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:48,198.71,00:03:18,BOTH,RUNNING,36.342,36.403,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:49,199.78,00:03:19,BOTH,RUNNING,36.406,36.305,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:50,200.86,00:03:20,BOTH,RUNNING,36.403,36.363,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:51,201.92,00:03:21,BOTH,RUNNING,36.526,36.447,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:52,203.00,00:03:22,BOTH,RUNNING,36.488,36.525,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:53,204.07,00:03:24,BOTH,RUNNING,36.576,36.511,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:55,205.14,00:03:25,BOTH,RUNNING,36.621,36.331,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:56,206.21,00:03:26,BOTH,RUNNING,36.597,36.493,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:57,207.30,00:03:27,BOTH,RUNNING,36.400,36.451,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T03:52:58,208.39,00:03:28,BOTH,RUNNING,36.466,36.543,RUNNING,RUNNING,RUNNING,Test started (BOTH).
