wall_time_iso,elapsed_s,elapsed_hhmmss,mode,run_state,temp_s1_c,temp_s2_c,side_motor,top_motor_s1,top_motor_s2,message
2026-03-09T00:11:30,44.71,00:00:44,BOTH,RUNNING,36.447,36.582,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:11:31,45.78,00:00:45,BOTH,RUNNING,36.545,36.578,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:11:32,46.82,00:00:46,BOTH,RUNNING,36.446,36.555,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:11:33,47.84,00:00:47,BOTH,RUNNING,36.580,36.523,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:11:34,48.88,00:00:48,BOTH,RUNNING,36.573,36.496,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:11:35,49.93,00:00:49,BOTH,RUNNING,36.461,36.527,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:11:36,50.97,00:00:50,BOTH,RUNNING,36.565,36.440,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:11:37,52.02,00:00:52,BOTH,RUNNING,36.579,36.505,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:11:39,53.08,00:00:53,BOTH,RUNNING,36.548,36.559,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:11:40,54.12,00:00:54,BOTH,RUNNING,36.476,36.523,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:11:41,55.19,00:00:55,BOTH,RUNNING,36.549,36.421,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:11:42,56.24,00:00:56,BOTH,RUNNING,36.598,36.349,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:11:43,57.27,00:00:57,BOTH,RUNNING,36.560,36.444,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:11:44,58.32,00:00:58,BOTH,RUNNING,36.587,36.508,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:11:45,59.38,00:00:59,BOTH,RUNNING,36.466,36.620,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:11:46,60.43,00:01:00,BOTH,RUNNING,36.450,36.488,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:11:47,61.50,00:01:01,BOTH,RUNNING,36.432,36.407,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:11:48,62.55,00:01:02,BOTH,RUNNING,36.510,36.476,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:11:49,63.62,00:01:03,BOTH,RUNNING,36.532,36.429,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:11:50,64.65,00:01:04,BOTH,RUNNING,36.531,36.551,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:11:51,65.69,00:01:05,BOTH,RUNNING,36.498,36.526,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:11:52,66.73,00:01:06,BOTH,RUNNING,36.493,36.490,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:11:53,67.78,00:01:07,BOTH,RUNNING,36.517,36.395,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:11:54,68.82,00:01:08,BOTH,RUNNING,36.504,36.357,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:11:55,69.86,00:01:09,BOTH,RUNNING,36.542,36.415,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:11:56,70.93,00:01:10,BOTH,RUNNING,36.484,36.350,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:11:57,71.99,00:01:11,BOTH,RUNNING,36.487,36.462,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:11:58,73.03,00:01:13,BOTH,RUNNING,36.433,36.448,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:00,74.09,00:01:14,BOTH,RUNNING,36.432,36.392,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:01,75.16,00:01:15,BOTH,RUNNING,36.441,36.445,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:02,76.20,00:01:16,BOTH,RUNNING,36.506,36.411,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:03,77.25,00:01:17,BOTH,RUNNING,36.480,36.457,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:04,78.28,00:01:18,BOTH,RUNNING,36.407,36.451,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:05,79.33,00:01:19,BOTH,RUNNING,36.379,36.360,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:06,80.36,00:01:20,BOTH,RUNNING,36.360,36.402,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:07,81.40,00:01:21,BOTH,RUNNING,36.283,36.432,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:08,82.45,00:01:22,BOTH,RUNNING,36.337,36.439,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:09,83.51,00:01:23,BOTH,RUNNING,36.497,36.658,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:10,84.54,00:01:24,BOTH,RUNNING,36.606,36.462,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:11,85.59,00:01:25,BOTH,RUNNING,36.455,36.455,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:12,86.64,00:01:26,BOTH,RUNNING,36.413,36.543,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:13,87.69,00:01:27,BOTH,RUNNING,36.499,36.642,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:14,88.71,00:01:28,BOTH,RUNNING,36.460,36.637,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:15,89.76,00:01:29,BOTH,RUNNING,36.519,36.645,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:16,90.78,00:01:30,BOTH,RUNNING,36.528,36.641,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:17,91.82,00:01:31,BOTH,RUNNING,36.531,36.547,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:18,92.89,00:01:32,BOTH,RUNNING,36.447,36.490,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:19,93.95,00:01:33,BOTH,RUNNING,36.406,36.533,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:20,95.02,00:01:35,BOTH,RUNNING,36.463,36.369,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:22,96.05,00:01:36,BOTH,RUNNING,36.499,36.332,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:23,97.11,00:01:37,BOTH,RUNNING,36.636,36.487,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:24,98.18,00:01:38,BOTH,RUNNING,36.566,36.445,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:25,99.25,00:01:39,BOTH,RUNNING,36.592,36.535,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:26,100.28,00:01:40,BOTH,RUNNING,36.498,36.579,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:27,101.34,00:01:41,BOTH,RUNNING,36.395,36.518,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:28,102.41,00:01:42,BOTH,RUNNING,36.498,36.492,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:29,103.47,00:01:43,BOTH,RUNNING,36.459,36.351,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:30,104.51,00:01:44,BOTH,RUNNING,36.437,36.417,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:31,105.57,00:01:45,BOTH,RUNNING,36.471,36.475,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:32,106.64,00:01:46,BOTH,RUNNING,36.520,36.541,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:33,107.72,00:01:47,BOTH,RUNNING,36.546,36.481,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:34,108.77,00:01:48,BOTH,RUNNING,36.502,36.565,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:35,109.83,00:01:49,BOTH,RUNNING,36.448,36.578,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:36,110.89,00:01:50,BOTH,RUNNING,36.458,36.592,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:37,111.93,00:01:51,BOTH,RUNNING,36.422,36.551,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:38,113.00,00:01:53,BOTH,RUNNING,36.467,36.545,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:40,114.08,00:01:54,BOTH,RUNNING,36.562,36.431,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:41,115.16,00:01:55,BOTH,RUNNING,36.671,36.379,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:42,116.22,00:01:56,BOTH,RUNNING,36.560,36.541,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:43,117.27,00:01:57,BOTH,RUNNING,36.409,36.490,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:44,118.33,00:01:58,BOTH,RUNNING,36.515,36.562,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:45,119.39,00:01:59,BOTH,RUNNING,36.515,36.495,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:46,120.46,00:02:00,BOTH,RUNNING,36.554,36.500,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:47,121.54,00:02:01,BOTH,RUNNING,36.425,36.485,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:48,122.61,00:02:02,BOTH,RUNNING,36.427,36.613,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:49,123.66,00:02:03,BOTH,RUNNING,36.503,36.528,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:50,124.73,00:02:04,BOTH,RUNNING,36.525,36.353,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:51,125.78,00:02:05,BOTH,RUNNING,36.529,36.457,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:52,126.84,00:02:06,BOTH,RUNNING,36.517,36.473,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:53,127.90,00:02:07,BOTH,RUNNING,36.511,36.460,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:54,128.98,00:02:08,BOTH,RUNNING,36.609,36.537,RUN,RUN,RUN,Test started (BOTH).
2026-03-09T00:12:55,130.01,00:02:10,BOTH,RUNNING,36.676,36.498,RUN,RUN,RUN,Test started (BOTH).
