wall_time_iso,elapsed_s,elapsed_hhmmss,mode,run_state,temp_s1_c,temp_s2_c,side_motor,top_motor_s1,top_motor_s2,message
2026-03-09T05:08:57,26.00,00:00:26,BOTH,RUNNING,36.265,36.467,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:08:58,27.06,00:00:27,BOTH,RUNNING,36.228,36.424,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:08:59,28.10,00:00:28,BOTH,RUNNING,36.375,36.439,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:00,29.12,00:00:29,BOTH,RUNNING,36.445,36.524,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:01,30.16,00:00:30,BOTH,RUNNING,36.560,36.478,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:02,31.22,00:00:31,BOTH,RUNNING,36.513,36.522,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:03,32.24,00:00:32,BOTH,RUNNING,36.395,36.595,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:04,33.28,00:00:33,BOTH,RUNNING,36.407,36.569,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:05,34.32,00:00:34,BOTH,RUNNING,36.421,36.662,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:06,35.34,00:00:35,BOTH,RUNNING,36.493,36.557,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:07,36.38,00:00:36,BOTH,RUNNING,36.429,36.468,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:08,37.42,00:00:37,BOTH,RUNNING,36.395,36.503,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:09,38.45,00:00:38,BOTH,RUNNING,36.456,36.545,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:10,39.49,00:00:39,BOTH,RUNNING,36.480,36.638,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:11,40.54,00:00:40,BOTH,RUNNING,36.490,36.575,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:12,41.59,00:00:41,BOTH,RUNNING,36.512,36.496,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:13,42.63,00:00:42,BOTH,RUNNING,36.556,36.454,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:14,43.67,00:00:43,BOTH,RUNNING,36.502,36.535,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:15,44.71,00:00:44,BOTH,RUNNING,36.541,36.505,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:16,45.76,00:00:45,BOTH,RUNNING,36.570,36.591,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:18,46.82,00:00:46,BOTH,RUNNING,36.607,36.493,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:19,47.86,00:00:47,BOTH,RUNNING,36.493,36.474,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:20,48.89,00:00:48,BOTH,RUNNING,36.476,36.591,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:21,49.94,00:00:49,BOTH,RUNNING,36.428,36.451,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:22,50.98,00:00:50,BOTH,RUNNING,36.371,36.407,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:23,52.01,00:00:52,BOTH,RUNNING,36.465,36.384,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:24,53.04,00:00:53,BOTH,RUNNING,36.455,36.487,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:25,54.08,00:00:54,BOTH,RUNNING,36.431,36.425,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:26,55.11,00:00:55,BOTH,RUNNING,36.278,36.490,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:27,56.14,00:00:56,BOTH,RUNNING,36.467,36.551,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:28,57.20,00:00:57,BOTH,RUNNING,36.601,36.501,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:29,58.22,00:00:58,BOTH,RUNNING,36.563,36.513,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:30,59.26,00:00:59,BOTH,RUNNING,36.546,36.443,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:31,60.32,00:01:00,BOTH,RUNNING,36.588,36.479,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:32,61.35,00:01:01,BOTH,RUNNING,36.606,36.348,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:33,62.40,00:01:02,BOTH,RUNNING,36.572,36.392,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:34,63.44,00:01:03,BOTH,RUNNING,36.496,36.376,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:35,64.49,00:01:04,BOTH,RUNNING,36.526,36.439,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:36,65.53,00:01:05,BOTH,RUNNING,36.660,36.639,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:37,66.57,00:01:06,BOTH,RUNNING,36.633,36.542,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:38,67.62,00:01:07,BOTH,RUNNING,36.547,36.502,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:39,68.66,00:01:08,BOTH,RUNNING,36.531,36.528,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:40,69.69,00:01:09,BOTH,RUNNING,36.579,36.619,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:41,70.74,00:01:10,BOTH,RUNNING,36.508,36.530,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:42,71.80,00:01:11,BOTH,RUNNING,36.432,36.596,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:44,72.84,00:01:12,BOTH,RUNNING,36.339,36.608,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:45,73.87,00:01:13,BOTH,RUNNING,36.372,36.530,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:46,74.92,00:01:14,BOTH,RUNNING,36.473,36.622,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:47,75.97,00:01:15,BOTH,RUNNING,36.342,36.568,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:48,77.01,00:01:17,BOTH,RUNNING,36.359,36.467,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:49,78.04,00:01:18,BOTH,RUNNING,36.451,36.430,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:50,79.09,00:01:19,BOTH,RUNNING,36.468,36.598,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:51,80.14,00:01:20,BOTH,RUNNING,36.477,36.587,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:52,81.18,00:01:21,BOTH,RUNNING,36.517,36.631,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:53,82.22,00:01:22,BOTH,RUNNING,36.572,36.605,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:54,83.28,00:01:23,BOTH,RUNNING,36.694,36.542,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:55,84.33,00:01:24,BOTH,RUNNING,36.655,36.519,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:56,85.36,00:01:25,BOTH,RUNNING,36.590,36.486,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:57,86.40,00:01:26,BOTH,RUNNING,36.469,36.456,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:58,87.44,00:01:27,BOTH,RUNNING,36.388,36.537,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:09:59,88.49,00:01:28,BOTH,RUNNING,36.454,36.620,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:00,89.55,00:01:29,BOTH,RUNNING,36.400,36.576,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:01,90.59,00:01:30,BOTH,RUNNING,36.504,36.501,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:02,91.63,00:01:31,BOTH,RUNNING,36.488,36.574,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:03,92.66,00:01:32,BOTH,RUNNING,36.545,36.475,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:04,93.69,00:01:33,BOTH,RUNNING,36.514,36.498,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:05,94.73,00:01:34,BOTH,RUNNING,36.519,36.573,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:06,95.79,00:01:35,BOTH,RUNNING,36.416,36.582,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:08,96.85,00:01:36,BOTH,RUNNING,36.433,36.436,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:09,97.89,00:01:37,BOTH,RUNNING,36.552,36.469,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:10,98.93,00:01:38,BOTH,RUNNING,36.612,36.368,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:11,99.99,00:01:39,BOTH,RUNNING,36.513,36.434,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:12,101.04,00:01:41,BOTH,RUNNING,36.340,36.572,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:13,102.08,00:01:42,BOTH,RUNNING,36.397,36.718,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:14,103.12,00:01:43,BOTH,RUNNING,36.333,36.593,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:15,104.16,00:01:44,BOTH,RUNNING,36.323,36.573,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:16,105.20,00:01:45,BOTH,RUNNING,36.344,36.652,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:17,106.25,00:01:46,BOTH,RUNNING,36.520,36.686,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:18,107.30,00:01:47,BOTH,RUNNING,36.480,36.662,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:19,108.34,00:01:48,BOTH,RUNNING,36.545,36.567,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:20,109.38,00:01:49,BOTH,RUNNING,36.513,36.474,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:21,110.43,00:01:50,BOTH,RUNNING,36.481,36.459,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:22,111.47,00:01:51,BOTH,RUNNING,36.502,36.481,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:23,112.53,00:01:52,BOTH,RUNNING,36.561,36.553,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:24,113.57,00:01:53,BOTH,RUNNING,36.448,36.501,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:25,114.63,00:01:54,BOTH,RUNNING,36.482,36.413,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:26,115.67,00:01:55,BOTH,RUNNING,36.427,36.492,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:27,116.72,00:01:56,BOTH,RUNNING,36.396,36.451,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:28,117.76,00:01:57,BOTH,RUNNING,36.391,36.547,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:29,118.80,00:01:58,BOTH,RUNNING,36.369,36.470,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:31,119.85,00:01:59,BOTH,RUNNING,36.294,36.612,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:32,120.91,00:02:00,BOTH,RUNNING,36.346,36.561,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:33,121.95,00:02:01,BOTH,RUNNING,36.347,36.531,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:34,122.97,00:02:02,BOTH,RUNNING,36.242,36.515,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:35,124.03,00:02:04,BOTH,RUNNING,36.417,36.535,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:36,125.07,00:02:05,BOTH,RUNNING,36.472,36.422,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:37,126.11,00:02:06,BOTH,RUNNING,36.377,36.342,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:38,127.17,00:02:07,BOTH,RUNNING,36.491,36.440,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:39,128.23,00:02:08,BOTH,RUNNING,36.351,36.403,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:40,129.27,00:02:09,BOTH,RUNNING,36.403,36.392,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:41,130.32,00:02:10,BOTH,RUNNING,36.422,36.345,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:42,131.36,00:02:11,BOTH,RUNNING,36.631,36.384,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:43,132.40,00:02:12,BOTH,RUNNING,36.622,36.390,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:44,133.44,00:02:13,BOTH,RUNNING,36.626,36.526,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:45,134.48,00:02:14,BOTH,RUNNING,36.556,36.500,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:46,135.53,00:02:15,BOTH,RUNNING,36.468,36.581,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:47,136.59,00:02:16,BOTH,RUNNING,36.522,36.450,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:48,137.64,00:02:17,BOTH,RUNNING,36.573,36.461,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:49,138.69,00:02:18,BOTH,RUNNING,36.551,36.345,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:50,139.72,00:02:19,BOTH,RUNNING,36.540,36.425,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:51,140.78,00:02:20,BOTH,RUNNING,36.594,36.482,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:53,141.82,00:02:21,BOTH,RUNNING,36.525,36.611,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:54,142.87,00:02:22,BOTH,RUNNING,36.509,36.591,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:55,143.93,00:02:23,BOTH,RUNNING,36.477,36.510,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:56,144.98,00:02:24,BOTH,RUNNING,36.555,36.488,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:57,146.02,00:02:26,BOTH,RUNNING,36.572,36.546,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:58,147.07,00:02:27,BOTH,RUNNING,36.482,36.428,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:10:59,148.12,00:02:28,BOTH,RUNNING,36.618,36.418,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:00,149.17,00:02:29,BOTH,RUNNING,36.600,36.554,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:01,150.21,00:02:30,BOTH,RUNNING,36.619,36.714,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:02,151.27,00:02:31,BOTH,RUNNING,36.508,36.649,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:03,152.32,00:02:32,BOTH,RUNNING,36.541,36.651,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:04,153.36,00:02:33,BOTH,RUNNING,36.504,36.497,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:05,154.40,00:02:34,BOTH,RUNNING,36.349,36.573,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:06,155.44,00:02:35,BOTH,RUNNING,36.406,36.528,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:07,156.50,00:02:36,BOTH,RUNNING,36.454,36.464,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:08,157.55,00:02:37,BOTH,RUNNING,36.495,36.416,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:09,158.63,00:02:38,BOTH,RUNNING,36.335,36.426,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:10,159.66,00:02:39,BOTH,RUNNING,36.483,36.438,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:11,160.72,00:02:40,BOTH,RUNNING,36.458,36.553,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:12,161.80,00:02:41,BOTH,RUNNING,36.506,36.515,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:14,162.84,00:02:42,BOTH,RUNNING,36.537,36.625,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:15,163.89,00:02:43,BOTH,RUNNING,36.412,36.595,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:16,164.95,00:02:44,BOTH,RUNNING,36.380,36.590,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:17,166.00,00:02:45,BOTH,RUNNING,36.443,36.564,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:18,167.06,00:02:47,BOTH,RUNNING,36.355,36.530,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:19,168.10,00:02:48,BOTH,RUNNING,36.362,36.525,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:20,169.16,00:02:49,BOTH,RUNNING,36.309,36.513,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:21,170.22,00:02:50,BOTH,RUNNING,36.312,36.483,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:22,171.27,00:02:51,BOTH,RUNNING,36.438,36.463,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:23,172.33,00:02:52,BOTH,RUNNING,36.368,36.418,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:24,173.38,00:02:53,BOTH,RUNNING,36.388,36.381,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:25,174.44,00:02:54,BOTH,RUNNING,36.315,36.348,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:26,175.47,00:02:55,BOTH,RUNNING,36.417,36.278,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:27,176.53,00:02:56,BOTH,RUNNING,36.468,36.446,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:28,177.59,00:02:57,BOTH,RUNNING,36.496,36.422,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:29,178.64,00:02:58,BOTH,RUNNING,36.518,36.404,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:30,179.73,00:02:59,BOTH,RUNNING,36.627,36.427,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:31,180.77,00:03:00,BOTH,RUNNING,36.407,36.358,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:33,181.83,00:03:01,BOTH,RUNNING,36.508,36.406,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:34,182.87,00:03:02,BOTH,RUNNING,36.378,36.479,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:35,183.92,00:03:03,BOTH,RUNNING,36.451,36.447,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:36,185.00,00:03:05,BOTH,RUNNING,36.524,36.464,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:37,186.05,00:03:06,BOTH,RUNNING,36.604,36.594,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:38,187.11,00:03:07,BOTH,RUNNING,36.500,36.631,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:39,188.16,00:03:08,BOTH,RUNNING,36.560,36.537,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:40,189.20,00:03:09,BOTH,RUNNING,36.583,36.545,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:41,190.26,00:03:10,BOTH,RUNNING,36.627,36.537,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:42,191.30,00:03:11,BOTH,RUNNING,36.567,36.662,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:43,192.36,00:03:12,BOTH,RUNNING,36.422,36.620,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:44,193.41,00:03:13,BOTH,RUNNING,36.520,36.630,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:45,194.46,00:03:14,BOTH,RUNNING,36.473,36.554,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:46,195.51,00:03:15,BOTH,RUNNING,36.371,36.377,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:47,196.55,00:03:16,BOTH,RUNNING,36.535,36.360,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:48,197.58,00:03:17,BOTH,RUNNING,36.548,36.346,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:49,198.63,00:03:18,BOTH,RUNNING,36.416,36.512,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:50,199.72,00:03:19,BOTH,RUNNING,36.526,36.516,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:51,200.76,00:03:20,BOTH,RUNNING,36.489,36.552,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:53,201.83,00:03:21,BOTH,RUNNING,36.615,36.606,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:54,202.87,00:03:22,BOTH,RUNNING,36.544,36.570,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:55,203.92,00:03:23,BOTH,RUNNING,36.546,36.517,RUNNING,RUNNING,RUNNING,Test started (BOTH).
2026-03-09T05:11:56,205.01,00:03:25,BOTH,RUNNING,36.446,36.522,RUNNING,RUNNING,RUNNING,Test started (BOTH).
